Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,2041,15204,4342,2072
,,,,,,,,2042,14698,4198,2004
,,,,,,,,2043,14486,4136,1974
,,,,,,,,2044,14512,4144,1978
,,,,,,,,2045,14980,4276,2042
,,,,,,,,2046,16428,4692,2240
,,,,,,,,2047,19042,5438,2596
,,,,,,,,2048,20478,5850,2792
,,,,,,,,2049,20642,5894,2814
,,,,,,,,2050,20590,5880,2806
,,,,,,,,2051,20532,5864,2798
,,,,,,,,2052,20396,5824,2780
,,,,,,,,2053,20102,5740,2740
,,,,,,,,2054,19814,5660,2702
,,,,,,,,2055,19394,5540,2644
,,,,,,,,2056,19112,5458,2604
,,,,,,,,2057,19082,5450,2602
,,,,,,,,2058,19350,5526,2638
,,,,,,,,2059,19642,5610,2678
,,,,,,,,2060,20832,5950,2840
,,,,,,,,2061,20736,5922,2828
,,,,,,,,2062,19468,5560,2654
,,,,,,,,2063,17604,5028,2400
,,,,,,,,2064,15900,4540,2168
,,,,,,,,2065,14838,4238,2022
,,,,,,,,2066,14246,4068,1942
,,,,,,,,2067,13970,3990,1904
,,,,,,,,2068,13880,3964,1892
,,,,,,,,2069,14258,4072,1944
,,,,,,,,2070,15628,4464,2130
,,,,,,,,2071,18204,5200,2482
,,,,,,,,2072,19700,5626,2686
,,,,,,,,2073,19982,5708,2724
,,,,,,,,2074,20018,5718,2728
,,,,,,,,2075,20142,5752,2746
,,,,,,,,2076,20160,5758,2748
,,,,,,,,2077,20064,5730,2736
,,,,,,,,2078,20010,5714,2728
,,,,,,,,2079,19630,5606,2676
,,,,,,,,2080,19308,5514,2632
,,,,,,,,2081,19354,5528,2638
,,,,,,,,2082,19576,5590,2668
,,,,,,,,2083,19792,5652,2698
,,,,,,,,2084,20544,5868,2800
,,,,,,,,2085,20184,5764,2752
,,,,,,,,2086,18830,5378,2566
,,,,,,,,2087,16880,4820,2302
,,,,,,,,2088,15164,4330,2068
,,,,,,,,2089,14036,4008,1914
,,,,,,,,2090,13454,3842,1834
,,,,,,,,2091,13162,3758,1794
,,,,,,,,2092,13112,3746,1786
,,,,,,,,2093,13506,3856,1840
,,,,,,,,2094,14856,4242,2026
,,,,,,,,2095,17442,4982,2378
,,,,,,,,2096,18954,5412,2584
,,,,,,,,2097,19384,5536,2642
,,,,,,,,2098,19676,5620,2682
,,,,,,,,2099,19902,5684,2714
,,,,,,,,2100,19936,5694,2718
,,,,,,,,2101,19802,5656,2700
,,,,,,,,2102,19704,5628,2686
,,,,,,,,2103,19392,5538,2644
,,,,,,,,2104,19276,5504,2628
,,,,,,,,2105,19428,5550,2648
,,,,,,,,2106,19780,5650,2696
,,,,,,,,2107,20132,5750,2746
,,,,,,,,2108,20820,5946,2838
,,,,,,,,2109,20430,5834,2786
,,,,,,,,2110,19120,5460,2606
,,,,,,,,2111,17224,4918,2348
,,,,,,,,2112,15570,4448,2122
,,,,,,,,2113,14498,4140,1976
,,,,,,,,2114,13926,3978,1898
,,,,,,,,2115,13672,3906,1864
,,,,,,,,2116,13624,3890,1858
,,,,,,,,2117,14044,4010,1914
,,,,,,,,2118,15410,4402,2100
,,,,,,,,2119,17842,5096,2432
,,,,,,,,2120,19236,5494,2622
,,,,,,,,2121,19492,5566,2656
,,,,,,,,2122,19534,5580,2664
,,,,,,,,2123,19576,5590,2668
,,,,,,,,2124,19426,5548,2648
,,,,,,,,2125,19092,5452,2604
,,,,,,,,2126,18888,5394,2576
,,,,,,,,2127,18510,5286,2524
,,,,,,,,2128,18164,5188,2476
,,,,,,,,2129,18026,5148,2458
,,,,,,,,2130,18014,5144,2456
,,,,,,,,2131,18124,5176,2472
,,,,,,,,2132,19128,5462,2608
,,,,,,,,2133,19124,5460,2606
,,,,,,,,2134,18254,5214,2488
,,,,,,,,2135,16872,4818,2300
,,,,,,,,2136,15362,4386,2094
,,,,,,,,2137,14174,4048,1932
,,,,,,,,2138,13524,3862,1844
,,,,,,,,2139,13192,3766,1798
,,,,,,,,2140,13092,3738,1784
,,,,,,,,2141,13198,3770,1798
,,,,,,,,2142,13692,3910,1868
,,,,,,,,2143,14596,4168,1988
,,,,,,,,2144,15858,4528,2162
,,,,,,,,2145,17296,4938,2358
,,,,,,,,2146,18170,5188,2476
,,,,,,,,2147,18668,5330,2544
,,,,,,,,2148,18754,5356,2556
,,,,,,,,2149,18592,5310,2534
,,,,,,,,2150,18166,5188,2476
,,,,,,,,2151,17768,5074,2424
,,,,,,,,2152,17518,5004,2388
,,,,,,,,2153,17546,5010,2392
,,,,,,,,2154,17772,5076,2424
,,,,,,,,2155,17962,5128,2448
,,,,,,,,2156,18728,5350,2554
,,,,,,,,2157,18644,5324,2542
,,,,,,,,2158,17900,5112,2440
,,,,,,,,2159,16778,4792,2288
,,,,,,,,2160,15482,4422,2110
,,,,,,,,2161,14448,4126,1968
,,,,,,,,2162,13806,3942,1882
,,,,,,,,2163,13498,3856,1840
,,,,,,,,2164,13378,3820,1824
,,,,,,,,2165,13436,3836,1832
,,,,,,,,2166,13812,3946,1882
,,,,,,,,2167,14370,4104,1958
,,,,,,,,2168,15192,4338,2070
,,,,,,,,2169,16230,4636,2212
,,,,,,,,2170,16900,4828,2304
,,,,,,,,2171,17154,4898,2338
,,,,,,,,2172,17198,4910,2344
,,,,,,,,2173,17188,4908,2342
,,,,,,,,2174,17080,4878,2328
,,,,,,,,2175,16968,4846,2312
,,,,,,,,2176,17068,4874,2326
,,,,,,,,2177,17564,5016,2394
,,,,,,,,2178,18306,5228,2496
,,,,,,,,2179,18844,5382,2568
,,,,,,,,2180,19472,5560,2656
,,,,,,,,2181,18978,5420,2586
,,,,,,,,2182,17744,5068,2420
,,,,,,,,2183,16164,4616,2202
,,,,,,,,2184,14710,4200,2006
,,,,,,,,2185,13752,3926,1874
,,,,,,,,2186,13228,3778,1804
,,,,,,,,2187,13034,3722,1776
,,,,,,,,2188,13064,3730,1780
,,,,,,,,2189,13532,3866,1844
,,,,,,,,2190,15046,4296,2050
,,,,,,,,2191,17632,5036,2404
,,,,,,,,2192,19178,5478,2616
,,,,,,,,2193,19638,5610,2676
,,,,,,,,2194,19832,5664,2704
,,,,,,,,2195,19930,5692,2716
,,,,,,,,2196,19784,5650,2696
,,,,,,,,2197,19502,5570,2658
,,,,,,,,2198,19294,5510,2630
,,,,,,,,2199,18942,5408,2582
,,,,,,,,2200,18664,5330,2544
,,,,,,,,2201,18650,5326,2544
,,,,,,,,2202,18916,5402,2578
,,,,,,,,2203,19114,5460,2604
,,,,,,,,2204,20170,5760,2750
,,,,,,,,2205,20258,5786,2762
,,,,,,,,2206,19042,5438,2596
,,,,,,,,2207,17198,4910,2344
,,,,,,,,2208,15472,4418,2110
,,,,,,,,2209,14406,4114,1964
,,,,,,,,2210,13864,3958,1890
,,,,,,,,2211,13638,3896,1858
,,,,,,,,2212,13664,3902,1862
,,,,,,,,2213,14154,4042,1928
,,,,,,,,2214,15660,4472,2134
,,,,,,,,2215,18168,5188,2476
,,,,,,,,2216,19536,5580,2664
,,,,,,,,2217,19660,5614,2680
,,,,,,,,2218,19630,5606,2676
,,,,,,,,2219,19598,5596,2672
,,,,,,,,2220,19428,5548,2648
,,,,,,,,2221,19170,5474,2614
,,,,,,,,2222,18958,5414,2584
,,,,,,,,2223,18674,5332,2546
,,,,,,,,2224,18480,5278,2520
,,,,,,,,2225,18466,5274,2518
,,,,,,,,2226,18646,5324,2542
,,,,,,,,2227,18828,5378,2566
,,,,,,,,2228,19874,5676,2710
,,,,,,,,2229,19988,5710,2726
,,,,,,,,2230,18666,5330,2544
,,,,,,,,2231,16778,4792,2288
,,,,,,,,2232,15054,4298,2052
,,,,,,,,2233,13920,3976,1898
,,,,,,,,2234,13358,3816,1820
,,,,,,,,2235,13068,3732,1782
,,,,,,,,2236,13026,3720,1776
,,,,,,,,2237,13408,3828,1826
,,,,,,,,2238,14822,4234,2020
,,,,,,,,2239,17254,4928,2352
,,,,,,,,2240,18628,5320,2540
,,,,,,,,2241,18864,5388,2572
,,,,,,,,2242,18920,5404,2580
,,,,,,,,2243,19044,5440,2596
,,,,,,,,2244,19046,5440,2596
,,,,,,,,2245,18880,5392,2574
,,,,,,,,2246,18836,5380,2568
,,,,,,,,2247,18676,5334,2546
,,,,,,,,2248,18476,5278,2518
,,,,,,,,2249,18478,5278,2520
,,,,,,,,2250,18650,5326,2544
,,,,,,,,2251,18820,5374,2564
,,,,,,,,2252,19726,5634,2690
,,,,,,,,2253,19684,5620,2684
,,,,,,,,2254,18400,5254,2508
,,,,,,,,2255,16574,4732,2260
,,,,,,,,2256,14848,4240,2024
,,,,,,,,2257,13810,3944,1882
,,,,,,,,2258,13260,3786,1806
,,,,,,,,2259,13016,3716,1774
,,,,,,,,2260,13018,3716,1774
,,,,,,,,2261,13470,3846,1838
,,,,,,,,2262,14896,4254,2030
,,,,,,,,2263,17394,4968,2372
,,,,,,,,2264,18828,5378,2566
,,,,,,,,2265,19120,5460,2606
,,,,,,,,2266,19268,5502,2626
,,,,,,,,2267,19370,5532,2640
,,,,,,,,2268,19306,5514,2632
,,,,,,,,2269,19108,5458,2604
,,,,,,,,2270,18978,5420,2586
,,,,,,,,2271,18646,5326,2542
,,,,,,,,2272,18378,5250,2504
,,,,,,,,2273,18320,5232,2498
,,,,,,,,2274,18444,5268,2514
,,,,,,,,2275,18562,5300,2530
,,,,,,,,2276,19450,5554,2652
,,,,,,,,2277,19654,5612,2680
,,,,,,,,2278,18632,5320,2540
,,,,,,,,2279,16936,4838,2310
,,,,,,,,2280,15304,4370,2086
,,,,,,,,2281,14212,4058,1938
,,,,,,,,2282,13642,3896,1858
,,,,,,,,2283,13380,3822,1824
,,,,,,,,2284,13366,3816,1822
,,,,,,,,2285,13720,3918,1870
,,,,,,,,2286,14874,4248,2028
,,,,,,,,2287,16656,4758,2272
,,,,,,,,2288,18024,5148,2458
,,,,,,,,2289,18646,5326,2542
,,,,,,,,2290,18948,5410,2584
,,,,,,,,2291,19026,5434,2594
,,,,,,,,2292,18846,5382,2570
,,,,,,,,2293,18548,5298,2528
,,,,,,,,2294,18280,5220,2492
,,,,,,,,2295,17892,5110,2440
,,,,,,,,2296,17568,5018,2394
,,,,,,,,2297,17516,5002,2388
,,,,,,,,2298,17628,5034,2404
,,,,,,,,2299,17696,5054,2412
,,,,,,,,2300,18482,5278,2520
,,,,,,,,2301,18686,5336,2546
,,,,,,,,2302,17836,5094,2432
,,,,,,,,2303,16498,4712,2250
,,,,,,,,2304,15096,4310,2058
,,,,,,,,2305,14048,4012,1916
,,,,,,,,2306,13440,3838,1832
,,,,,,,,2307,13132,3750,1790
,,,,,,,,2308,13030,3720,1776
,,,,,,,,2309,13192,3768,1798
,,,,,,,,2310,13730,3920,1872
,,,,,,,,2311,14504,4142,1978
,,,,,,,,2312,15702,4486,2140
,,,,,,,,2313,16888,4822,2302
,,,,,,,,2314,17508,5000,2386
,,,,,,,,2315,17648,5040,2406
,,,,,,,,2316,17538,5008,2392
,,,,,,,,2317,17268,4932,2354
,,,,,,,,2318,16922,4832,2306
,,,,,,,,2319,16604,4742,2262
,,,,,,,,2320,16544,4726,2256
,,,,,,,,2321,16850,4812,2298
,,,,,,,,2322,17296,4938,2358
,,,,,,,,2323,17634,5036,2404
,,,,,,,,2324,18340,5238,2500
,,,,,,,,2325,18322,5232,2498
,,,,,,,,2326,17480,4992,2382
,,,,,,,,2327,16214,4630,2212
,,,,,,,,2328,14828,4234,2020
,,,,,,,,2329,13690,3910,1866
,,,,,,,,2330,13030,3722,1776
,,,,,,,,2331,12638,3608,1722
,,,,,,,,2332,12494,3568,1704
,,,,,,,,2333,12558,3586,1712
,,,,,,,,2334,12916,3688,1760
,,,,,,,,2335,13532,3866,1844
,,,,,,,,2336,14666,4188,1998
,,,,,,,,2337,15956,4558,2176
,,,,,,,,2338,16760,4788,2284
,,,,,,,,2339,17040,4866,2322
,,,,,,,,2340,17202,4912,2344
,,,,,,,,2341,17054,4870,2324
,,,,,,,,2342,16442,4696,2240
,,,,,,,,2343,15824,4518,2158
,,,,,,,,2344,15480,4420,2110
,,,,,,,,2345,15402,4398,2100
,,,,,,,,2346,15578,4448,2124
,,,,,,,,2347,16002,4570,2180
,,,,,,,,2348,17228,4920,2348
,,,,,,,,2349,17840,5096,2432
,,,,,,,,2350,16878,4818,2302
,,,,,,,,2351,15414,4402,2100
,,,,,,,,2352,14062,4016,1918
,,,,,,,,2353,13158,3758,1794
,,,,,,,,2354,12718,3632,1734
,,,,,,,,2355,12554,3586,1712
,,,,,,,,2356,12564,3588,1712
,,,,,,,,2357,13022,3718,1776
,,,,,,,,2358,14476,4134,1974
,,,,,,,,2359,16852,4812,2298
,,,,,,,,2360,18450,5270,2514
,,,,,,,,2361,19016,5430,2594
,,,,,,,,2362,19256,5498,2624
,,,,,,,,2363,19470,5560,2656
,,,,,,,,2364,19472,5560,2656
,,,,,,,,2365,19314,5516,2634
,,,,,,,,2366,19170,5474,2614
,,,,,,,,2367,18858,5386,2572
,,,,,,,,2368,18644,5324,2542
,,,,,,,,2369,18646,5326,2542
,,,,,,,,2370,18864,5388,2572
,,,,,,,,2371,19052,5440,2596
,,,,,,,,2372,19856,5670,2706
,,,,,,,,2373,19888,5680,2712
,,,,,,,,2374,18510,5286,2524
,,,,,,,,2375,16624,4748,2266
,,,,,,,,2376,14870,4248,2028
,,,,,,,,2377,13818,3946,1884
,,,,,,,,2378,13286,3796,1812
,,,,,,,,2379,13046,3726,1778
,,,,,,,,2380,13026,3720,1776
,,,,,,,,2381,13474,3848,1838
,,,,,,,,2382,14874,4248,2028
,,,,,,,,2383,17184,4908,2342
,,,,,,,,2384,18632,5320,2540
,,,,,,,,2385,18920,5404,2580
,,,,,,,,2386,19042,5438,2596
,,,,,,,,2387,19166,5474,2614
,,,,,,,,2388,19122,5460,2606
,,,,,,,,2389,19006,5428,2592
,,,,,,,,2390,18960,5414,2584
,,,,,,,,2391,18704,5340,2550
,,,,,,,,2392,18484,5278,2520
,,,,,,,,2393,18514,5288,2524
,,,,,,,,2394,18662,5330,2544
,,,,,,,,2395,18790,5366,2562
,,,,,,,,2396,19622,5604,2676
,,,,,,,,2397,19696,5626,2686
,,,,,,,,2398,18350,5240,2502
,,,,,,,,2399,16460,4700,2244
,,,,,,,,2400,14754,4214,2010
,,,,,,,,2401,13700,3914,1868
,,,,,,,,2402,13158,3756,1794
,,,,,,,,2403,12916,3688,1760
,,,,,,,,2404,12916,3688,1760
,,,,,,,,2405,13346,3812,1818
,,,,,,,,2406,14746,4210,2010
,,,,,,,,2407,17082,4878,2330
,,,,,,,,2408,18646,5326,2542
,,,,,,,,2409,19038,5438,2596
,,,,,,,,2410,19106,5456,2604
,,,,,,,,2411,19196,5482,2616
,,,,,,,,2412,19144,5468,2610
,,,,,,,,2413,18954,5412,2584
,,,,,,,,2414,18866,5388,2572
,,,,,,,,2415,18644,5324,2542
,,,,,,,,2416,18450,5270,2514
,,,,,,,,2417,18496,5282,2522
,,,,,,,,2418,18694,5340,2548
,,,,,,,,2419,18884,5392,2576
,,,,,,,,2420,19728,5634,2690
,,,,,,,,2421,19726,5634,2690
,,,,,,,,2422,18416,5258,2512
,,,,,,,,2423,16574,4734,2260
,,,,,,,,2424,14892,4252,2030
,,,,,,,,2425,13796,3940,1880
,,,,,,,,2426,13220,3776,1802
,,,,,,,,2427,12958,3700,1766
,,,,,,,,2428,12950,3698,1766
,,,,,,,,2429,13352,3814,1820
,,,,,,,,2430,14768,4218,2012
,,,,,,,,2431,17070,4876,2326
,,,,,,,,2432,18556,5298,2530
,,,,,,,,2433,18932,5408,2582
,,,,,,,,2434,19044,5440,2596
,,,,,,,,2435,19110,5458,2604
,,,,,,,,2436,19126,5462,2606
,,,,,,,,2437,19052,5440,2596
,,,,,,,,2438,19030,5434,2596
,,,,,,,,2439,18802,5368,2564
,,,,,,,,2440,18626,5318,2540
,,,,,,,,2441,18682,5336,2546
,,,,,,,,2442,18902,5398,2576
,,,,,,,,2443,18960,5414,2584
,,,,,,,,2444,19646,5610,2678
,,,,,,,,2445,19746,5640,2692
,,,,,,,,2446,18546,5296,2528
,,,,,,,,2447,16762,4788,2284
,,,,,,,,2448,15056,4298,2052
,,,,,,,,2449,13982,3994,1906
,,,,,,,,2450,13448,3840,1834
,,,,,,,,2451,13192,3766,1798
,,,,,,,,2452,13192,3768,1798
,,,,,,,,2453,13602,3886,1854
,,,,,,,,2454,14962,4272,2040
,,,,,,,,2455,17174,4904,2342
,,,,,,,,2456,18612,5316,2536
,,,,,,,,2457,18894,5396,2576
,,,,,,,,2458,18994,5424,2590
,,,,,,,,2459,19082,5450,2602
,,,,,,,,2460,18960,5414,2584
,,,,,,,,2461,18744,5352,2554
,,,,,,,,2462,18618,5318,2538
,,,,,,,,2463,18332,5236,2500
,,,,,,,,2464,18002,5142,2454
,,,,,,,,2465,17860,5100,2434
,,,,,,,,2466,17758,5072,2422
,,,,,,,,2467,17610,5028,2402
,,,,,,,,2468,18208,5200,2484
,,,,,,,,2469,18560,5300,2530
,,,,,,,,2470,17594,5026,2398
,,,,,,,,2471,16154,4614,2202
,,,,,,,,2472,14600,4170,1990
,,,,,,,,2473,13510,3858,1842
,,,,,,,,2474,12874,3676,1756
,,,,,,,,2475,12512,3574,1706
,,,,,,,,2476,12436,3552,1696
,,,,,,,,2477,12576,3592,1714
,,,,,,,,2478,13116,3746,1788
,,,,,,,,2479,13808,3944,1882
,,,,,,,,2480,15054,4298,2052
,,,,,,,,2481,16158,4614,2202
,,,,,,,,2482,16836,4808,2294
,,,,,,,,2483,17102,4884,2332
,,,,,,,,2484,17032,4864,2322
,,,,,,,,2485,16782,4792,2288
,,,,,,,,2486,16472,4704,2246
,,,,,,,,2487,16200,4628,2210
,,,,,,,,2488,16106,4600,2196
,,,,,,,,2489,16172,4618,2204
,,,,,,,,2490,16374,4676,2232
,,,,,,,,2491,16472,4704,2246
,,,,,,,,2492,17106,4886,2332
,,,,,,,,2493,17402,4968,2372
,,,,,,,,2494,16544,4726,2256
,,,,,,,,2495,15268,4360,2080
,,,,,,,,2496,13982,3994,1906
,,,,,,,,2497,12960,3700,1766
,,,,,,,,2498,12316,3516,1678
,,,,,,,,2499,11938,3410,1626
,,,,,,,,2500,11792,3366,1606
,,,,,,,,2501,11818,3376,1610
,,,,,,,,2502,12094,3454,1648
,,,,,,,,2503,12484,3566,1702
,,,,,,,,2504,13418,3832,1828
,,,,,,,,2505,14700,4198,2004
,,,,,,,,2506,15680,4478,2138
,,,,,,,,2507,16196,4626,2208
,,,,,,,,2508,16486,4708,2248
,,,,,,,,2509,16548,4726,2256
,,,,,,,,2510,16426,4690,2240
,,,,,,,,2511,16324,4662,2226
,,,,,,,,2512,16358,4672,2230
,,,,,,,,2513,16622,4748,2266
,,,,,,,,2514,17010,4858,2320
,,,,,,,,2515,17162,4900,2340
,,,,,,,,2516,17786,5078,2424
,,,,,,,,2517,18062,5160,2464
,,,,,,,,2518,17034,4864,2322
,,,,,,,,2519,15596,4454,2126
,,,,,,,,2520,14222,4062,1938
,,,,,,,,2521,13216,3776,1802
,,,,,,,,2522,12638,3608,1722
,,,,,,,,2523,12342,3526,1682
,,,,,,,,2524,12280,3506,1674
,,,,,,,,2525,12608,3600,1718
,,,,,,,,2526,13728,3920,1872
,,,,,,,,2527,15338,4380,2090
,,,,,,,,2528,17104,4884,2332
,,,,,,,,2529,18416,5258,2510
,,,,,,,,2530,19356,5528,2638
,,,,,,,,2531,20108,5742,2742
,,,,,,,,2532,20612,5886,2810
,,,,,,,,2533,20926,5976,2854
,,,,,,,,2534,21142,6038,2882
,,,,,,,,2535,21202,6056,2890
,,,,,,,,2536,21190,6050,2888
,,,,,,,,2537,21156,6042,2884
,,,,,,,,2538,20986,5992,2860
,,,,,,,,2539,20594,5880,2806
,,,,,,,,2540,20724,5920,2826
,,,,,,,,2541,20950,5982,2856
,,,,,,,,2542,19484,5564,2656
,,,,,,,,2543,17472,4990,2382
,,,,,,,,2544,15594,4454,2126
,,,,,,,,2545,14292,4082,1948
,,,,,,,,2546,13542,3866,1846
,,,,,,,,2547,13084,3736,1784
,,,,,,,,2548,12892,3682,1756
,,,,,,,,2549,13174,3762,1796
,,,,,,,,2550,14268,4076,1946
,,,,,,,,2551,15976,4562,2178
,,,,,,,,2552,17868,5104,2436
,,,,,,,,2553,18978,5420,2586
,,,,,,,,2554,19650,5612,2678
,,,,,,,,2555,20146,5754,2746
,,,,,,,,2556,20396,5826,2780
,,,,,,,,2557,20502,5856,2796
,,,,,,,,2558,20710,5914,2824
,,,,,,,,2559,20732,5920,2828
,,,,,,,,2560,20688,5910,2820
,,,,,,,,2561,20640,5894,2814
,,,,,,,,2562,20458,5842,2788
,,,,,,,,2563,19942,5696,2718
,,,,,,,,2564,20012,5716,2728
,,,,,,,,2565,20198,5768,2754
,,,,,,,,2566,18734,5350,2554
,,,,,,,,2567,16750,4784,2282
,,,,,,,,2568,14980,4278,2042
,,,,,,,,2569,13704,3914,1868
,,,,,,,,2570,12974,3706,1768
,,,,,,,,2571,12578,3592,1716
,,,,,,,,2572,12416,3546,1692
,,,,,,,,2573,12690,3624,1730
,,,,,,,,2574,13764,3932,1876
,,,,,,,,2575,15366,4388,2094
,,,,,,,,2576,17020,4860,2320
,,,,,,,,2577,17846,5098,2432
,,,,,,,,2578,18304,5228,2494
,,,,,,,,2579,18658,5330,2544
,,,,,,,,2580,18822,5376,2566
,,,,,,,,2581,18770,5360,2558
,,,,,,,,2582,18778,5362,2560
,,,,,,,,2583,18600,5312,2536
,,,,,,,,2584,18326,5234,2498
,,,,,,,,2585,18272,5220,2492
,,,,,,,,2586,18352,5240,2502
,,,,,,,,2587,18360,5244,2504
,,,,,,,,2588,18856,5386,2570
,,,,,,,,2589,18980,5420,2588
,,,,,,,,2590,17760,5072,2422
,,,,,,,,2591,16050,4584,2188
,,,,,,,,2592,14420,4118,1966
,,,,,,,,2593,13342,3810,1818
,,,,,,,,2594,12744,3638,1736
,,,,,,,,2595,12408,3544,1692
,,,,,,,,2596,12346,3526,1684
,,,,,,,,2597,12704,3628,1732
,,,,,,,,2598,13836,3952,1886
,,,,,,,,2599,15608,4458,2128
,,,,,,,,2600,17240,4924,2350
,,,,,,,,2601,17994,5138,2452
,,,,,,,,2602,18462,5272,2516
,,,,,,,,2603,18826,5378,2566
,,,,,,,,2604,18990,5422,2588
,,,,,,,,2605,18956,5414,2584
,,,,,,,,2606,18962,5416,2584
,,,,,,,,2607,18826,5378,2566
,,,,,,,,2608,18668,5332,2544
,,,,,,,,2609,18640,5324,2542
,,,,,,,,2610,18572,5304,2532
,,,,,,,,2611,18350,5240,2502
,,,,,,,,2612,18700,5340,2550
,,,,,,,,2613,19138,5466,2608
,,,,,,,,2614,17966,5130,2450
,,,,,,,,2615,16216,4630,2212
,,,,,,,,2616,14534,4150,1980
,,,,,,,,2617,13436,3836,1832
,,,,,,,,2618,12836,3666,1750
,,,,,,,,2619,12532,3578,1708
,,,,,,,,2620,12404,3542,1690
,,,,,,,,2621,12714,3632,1734
,,,,,,,,2622,13730,3922,1872
,,,,,,,,2623,15342,4382,2090
,,,,,,,,2624,16952,4840,2312
,,,,,,,,2625,17908,5114,2442
,,,,,,,,2626,18584,5308,2534
,,,,,,,,2627,19084,5450,2602
,,,,,,,,2628,19320,5518,2634
,,,,,,,,2629,19308,5514,2632
,,,,,,,,2630,19328,5520,2636
,,,,,,,,2631,19162,5472,2612
,,,,,,,,2632,18930,5406,2580
,,,,,,,,2633,18764,5360,2558
,,,,,,,,2634,18502,5284,2522
,,,,,,,,2635,18050,5156,2462
,,,,,,,,2636,18248,5212,2488
,,,,,,,,2637,18540,5296,2528
,,,,,,,,2638,17488,4994,2384
,,,,,,,,2639,16006,4570,2182
,,,,,,,,2640,14474,4134,1972
,,,,,,,,2641,13344,3810,1818
,,,,,,,,2642,12682,3622,1728
,,,,,,,,2643,12300,3514,1676
,,,,,,,,2644,12130,3464,1654
,,,,,,,,2645,12224,3492,1666
,,,,,,,,2646,12634,3608,1722
,,,,,,,,2647,13244,3782,1806
,,,,,,,,2648,14436,4122,1968
,,,,,,,,2649,15766,4502,2150
,,,,,,,,2650,16720,4776,2280
,,,,,,,,2651,17230,4920,2350
,,,,,,,,2652,17402,4968,2372
,,,,,,,,2653,17394,4968,2372
,,,,,,,,2654,17280,4934,2356
,,,,,,,,2655,17166,4902,2340
,,,,,,,,2656,17140,4896,2336
,,,,,,,,2657,17260,4928,2352
,,,,,,,,2658,17434,4980,2376
,,,,,,,,2659,17360,4958,2366
,,,,,,,,2660,17676,5050,2410
,,,,,,,,2661,18026,5148,2458
,,,,,,,,2662,17122,4890,2334
,,,,,,,,2663,15812,4516,2156
,,,,,,,,2664,14468,4132,1972
,,,,,,,,2665,13364,3816,1822
,,,,,,,,2666,12696,3626,1730
,,,,,,,,2667,12266,3504,1672
,,,,,,,,2668,12044,3440,1642
,,,,,,,,2669,12034,3436,1640
,,,,,,,,2670,12250,3498,1670
,,,,,,,,2671,12550,3584,1710
,,,,,,,,2672,13452,3842,1834
,,,,,,,,2673,14698,4198,2004
,,,,,,,,2674,15778,4506,2150
,,,,,,,,2675,16446,4698,2240
,,,,,,,,2676,16892,4824,2302
,,,,,,,,2677,17120,4888,2334
,,,,,,,,2678,17130,4892,2334
,,,,,,,,2679,17060,4872,2326
,,,,,,,,2680,17138,4894,2336
,,,,,,,,2681,17500,4998,2386
,,,,,,,,2682,17914,5116,2442
,,,,,,,,2683,18234,5208,2486
,,,,,,,,2684,18486,5278,2520
,,,,,,,,2685,18200,5198,2482
,,,,,,,,2686,16978,4848,2314
,,,,,,,,2687,15512,4430,2114
,,,,,,,,2688,14144,4038,1928
,,,,,,,,2689,13252,3786,1806
,,,,,,,,2690,12784,3650,1742
,,,,,,,,2691,12572,3590,1714
,,,,,,,,2692,12528,3578,1706
,,,,,,,,2693,12890,3680,1756
,,,,,,,,2694,14254,4070,1942
,,,,,,,,2695,16610,4744,2264
,,,,,,,,2696,18394,5252,2508
,,,,,,,,2697,19136,5466,2608
,,,,,,,,2698,19510,5572,2660
,,,,,,,,2699,19782,5650,2696
,,,,,,,,2700,19894,5682,2712
,,,,,,,,2701,19768,5646,2696
,,,,,,,,2702,19680,5620,2684
,,,,,,,,2703,19410,5542,2646
,,,,,,,,2704,19194,5480,2616
,,,,,,,,2705,19276,5506,2628
,,,,,,,,2706,19504,5570,2658
,,,,,,,,2707,19464,5560,2654
,,,,,,,,2708,19676,5620,2682
,,,,,,,,2709,19622,5604,2676
,,,,,,,,2710,18238,5208,2486
,,,,,,,,2711,16366,4674,2232
,,,,,,,,2712,14658,4186,1998
,,,,,,,,2713,13560,3872,1848
,,,,,,,,2714,13038,3724,1776
,,,,,,,,2715,12754,3642,1738
,,,,,,,,2716,12700,3626,1732
,,,,,,,,2717,13084,3736,1784
,,,,,,,,2718,14362,4102,1958
,,,,,,,,2719,16486,4708,2248
,,,,,,,,2720,18090,5166,2466
,,,,,,,,2721,18606,5314,2536
,,,,,,,,2722,18900,5398,2576
,,,,,,,,2723,19108,5458,2604
,,,,,,,,2724,19092,5452,2604
,,,,,,,,2725,18946,5410,2584
,,,,,,,,2726,18878,5390,2574
,,,,,,,,2727,18670,5332,2544
,,,,,,,,2728,18470,5276,2518
,,,,,,,,2729,18500,5284,2522
,,,,,,,,2730,18616,5316,2538
,,,,,,,,2731,18650,5326,2544
,,,,,,,,2732,19178,5478,2616
,,,,,,,,2733,19668,5618,2682
,,,,,,,,2734,18446,5268,2514
