Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,2171,25731,7347,3507
,,,,,,,,2172,25797,7365,3516
,,,,,,,,2173,25782,7362,3513
,,,,,,,,2174,25620,7317,3492
,,,,,,,,2175,25452,7269,3468
,,,,,,,,2176,25602,7311,3489
,,,,,,,,2177,26346,7524,3591
,,,,,,,,2178,27459,7842,3744
,,,,,,,,2179,28266,8073,3852
,,,,,,,,2180,29208,8340,3984
,,,,,,,,2181,28467,8130,3879
,,,,,,,,2182,26616,7602,3630
,,,,,,,,2183,24246,6924,3303
,,,,,,,,2184,22065,6300,3009
,,,,,,,,2185,20628,5889,2811
,,,,,,,,2186,19842,5667,2706
,,,,,,,,2187,19551,5583,2664
,,,,,,,,2188,19596,5595,2670
,,,,,,,,2189,20298,5799,2766
,,,,,,,,2190,22569,6444,3075
,,,,,,,,2191,26448,7554,3606
,,,,,,,,2192,28767,8217,3924
,,,,,,,,2193,29457,8415,4014
,,,,,,,,2194,29748,8496,4056
,,,,,,,,2195,29895,8538,4074
,,,,,,,,2196,29676,8475,4044
,,,,,,,,2197,29253,8355,3987
,,,,,,,,2198,28941,8265,3945
,,,,,,,,2199,28413,8112,3873
,,,,,,,,2200,27996,7995,3816
,,,,,,,,2201,27975,7989,3816
,,,,,,,,2202,28374,8103,3867
,,,,,,,,2203,28671,8190,3906
,,,,,,,,2204,30255,8640,4125
,,,,,,,,2205,30387,8679,4143
,,,,,,,,2206,28563,8157,3894
,,,,,,,,2207,25797,7365,3516
,,,,,,,,2208,23208,6627,3165
,,,,,,,,2209,21609,6171,2946
,,,,,,,,2210,20796,5937,2835
,,,,,,,,2211,20457,5844,2787
,,,,,,,,2212,20496,5853,2793
,,,,,,,,2213,21231,6063,2892
,,,,,,,,2214,23490,6708,3201
,,,,,,,,2215,27252,7782,3714
,,,,,,,,2216,29304,8370,3996
,,,,,,,,2217,29490,8421,4020
,,,,,,,,2218,29445,8409,4014
,,,,,,,,2219,29397,8394,4008
,,,,,,,,2220,29142,8322,3972
,,,,,,,,2221,28755,8211,3921
,,,,,,,,2222,28437,8121,3876
,,,,,,,,2223,28011,7998,3819
,,,,,,,,2224,27720,7917,3780
,,,,,,,,2225,27699,7911,3777
,,,,,,,,2226,27969,7986,3813
,,,,,,,,2227,28242,8067,3849
,,,,,,,,2228,29811,8514,4065
,,,,,,,,2229,29982,8565,4089
,,,,,,,,2230,27999,7995,3816
,,,,,,,,2231,25167,7188,3432
,,,,,,,,2232,22581,6447,3078
,,,,,,,,2233,20880,5964,2847
,,,,,,,,2234,20037,5724,2730
,,,,,,,,2235,19602,5598,2673
,,,,,,,,2236,19539,5580,2664
,,,,,,,,2237,20112,5742,2739
,,,,,,,,2238,22233,6351,3030
,,,,,,,,2239,25881,7392,3528
,,,,,,,,2240,27942,7980,3810
,,,,,,,,2241,28296,8082,3858
,,,,,,,,2242,28380,8106,3870
,,,,,,,,2243,28566,8160,3894
,,,,,,,,2244,28569,8160,3894
,,,,,,,,2245,28320,8088,3861
,,,,,,,,2246,28254,8070,3852
,,,,,,,,2247,28014,8001,3819
,,,,,,,,2248,27714,7917,3777
,,,,,,,,2249,27717,7917,3780
,,,,,,,,2250,27975,7989,3816
,,,,,,,,2251,28230,8061,3846
,,,,,,,,2252,29589,8451,4035
,,,,,,,,2253,29526,8430,4026
,,,,,,,,2254,27600,7881,3762
,,,,,,,,2255,24861,7098,3390
,,,,,,,,2256,22272,6360,3036
,,,,,,,,2257,20715,5916,2823
,,,,,,,,2258,19890,5679,2709
,,,,,,,,2259,19524,5574,2661
,,,,,,,,2260,19527,5574,2661
,,,,,,,,2261,20205,5769,2757
,,,,,,,,2262,22344,6381,3045
,,,,,,,,2263,26091,7452,3558
,,,,,,,,2264,28242,8067,3849
,,,,,,,,2265,28680,8190,3909
,,,,,,,,2266,28902,8253,3939
,,,,,,,,2267,29055,8298,3960
,,,,,,,,2268,28959,8271,3948
,,,,,,,,2269,28662,8187,3906
,,,,,,,,2270,28467,8130,3879
,,,,,,,,2271,27969,7989,3813
,,,,,,,,2272,27567,7875,3756
,,,,,,,,2273,27480,7848,3747
,,,,,,,,2274,27666,7902,3771
,,,,,,,,2275,27843,7950,3795
,,,,,,,,2276,29175,8331,3978
,,,,,,,,2277,29481,8418,4020
,,,,,,,,2278,27948,7980,3810
,,,,,,,,2279,25404,7257,3465
,,,,,,,,2280,22956,6555,3129
,,,,,,,,2281,21318,6087,2907
,,,,,,,,2282,20463,5844,2787
,,,,,,,,2283,20070,5733,2736
,,,,,,,,2284,20049,5724,2733
,,,,,,,,2285,20580,5877,2805
,,,,,,,,2286,22311,6372,3042
,,,,,,,,2287,24984,7137,3408
,,,,,,,,2288,27036,7722,3687
,,,,,,,,2289,27969,7989,3813
,,,,,,,,2290,28422,8115,3876
,,,,,,,,2291,28539,8151,3891
,,,,,,,,2292,28269,8073,3855
,,,,,,,,2293,27822,7947,3792
,,,,,,,,2294,27420,7830,3738
,,,,,,,,2295,26838,7665,3660
,,,,,,,,2296,26352,7527,3591
,,,,,,,,2297,26274,7503,3582
,,,,,,,,2298,26442,7551,3606
,,,,,,,,2299,26544,7581,3618
,,,,,,,,2300,27723,7917,3780
,,,,,,,,2301,28029,8004,3819
,,,,,,,,2302,26754,7641,3648
,,,,,,,,2303,24747,7068,3375
,,,,,,,,2304,22644,6465,3087
,,,,,,,,2305,21072,6018,2874
,,,,,,,,2306,20160,5757,2748
,,,,,,,,2307,19698,5625,2685
,,,,,,,,2308,19545,5580,2664
,,,,,,,,2309,19788,5652,2697
,,,,,,,,2310,20595,5880,2808
,,,,,,,,2311,21756,6213,2967
,,,,,,,,2312,23553,6729,3210
,,,,,,,,2313,25332,7233,3453
,,,,,,,,2314,26262,7500,3579
,,,,,,,,2315,26472,7560,3609
,,,,,,,,2316,26307,7512,3588
,,,,,,,,2317,25902,7398,3531
,,,,,,,,2318,25383,7248,3459
,,,,,,,,2319,24906,7113,3393
,,,,,,,,2320,24816,7089,3384
,,,,,,,,2321,25275,7218,3447
,,,,,,,,2322,25944,7407,3537
,,,,,,,,2323,26451,7554,3606
,,,,,,,,2324,27510,7857,3750
,,,,,,,,2325,27483,7848,3747
,,,,,,,,2326,26220,7488,3573
,,,,,,,,2327,24321,6945,3318
,,,,,,,,2328,22242,6351,3030
,,,,,,,,2329,20535,5865,2799
,,,,,,,,2330,19545,5583,2664
,,,,,,,,2331,18957,5412,2583
,,,,,,,,2332,18741,5352,2556
,,,,,,,,2333,18837,5379,2568
,,,,,,,,2334,19374,5532,2640
,,,,,,,,2335,20298,5799,2766
,,,,,,,,2336,21999,6282,2997
,,,,,,,,2337,23934,6837,3264
,,,,,,,,2338,25140,7182,3426
,,,,,,,,2339,25560,7299,3483
,,,,,,,,2340,25803,7368,3516
,,,,,,,,2341,25581,7305,3486
,,,,,,,,2342,24663,7044,3360
,,,,,,,,2343,23736,6777,3237
,,,,,,,,2344,23220,6630,3165
,,,,,,,,2345,23103,6597,3150
,,,,,,,,2346,23367,6672,3186
,,,,,,,,2347,24003,6855,3270
,,,,,,,,2348,25842,7380,3522
,,,,,,,,2349,26760,7644,3648
,,,,,,,,2350,25317,7227,3453
,,,,,,,,2351,23121,6603,3150
,,,,,,,,2352,21093,6024,2877
,,,,,,,,2353,19737,5637,2691
,,,,,,,,2354,19077,5448,2601
,,,,,,,,2355,18831,5379,2568
,,,,,,,,2356,18846,5382,2568
,,,,,,,,2357,19533,5577,2664
,,,,,,,,2358,21714,6201,2961
,,,,,,,,2359,25278,7218,3447
,,,,,,,,2360,27675,7905,3771
,,,,,,,,2361,28524,8145,3891
,,,,,,,,2362,28884,8247,3936
,,,,,,,,2363,29205,8340,3984
,,,,,,,,2364,29208,8340,3984
,,,,,,,,2365,28971,8274,3951
,,,,,,,,2366,28755,8211,3921
,,,,,,,,2367,28287,8079,3858
,,,,,,,,2368,27966,7986,3813
,,,,,,,,2369,27969,7989,3813
,,,,,,,,2370,28296,8082,3858
,,,,,,,,2371,28578,8160,3894
,,,,,,,,2372,29784,8505,4059
,,,,,,,,2373,29832,8520,4068
,,,,,,,,2374,27765,7929,3786
,,,,,,,,2375,24936,7122,3399
,,,,,,,,2376,22305,6372,3042
,,,,,,,,2377,20727,5919,2826
,,,,,,,,2378,19929,5694,2718
,,,,,,,,2379,19569,5589,2667
,,,,,,,,2380,19539,5580,2664
,,,,,,,,2381,20211,5772,2757
,,,,,,,,2382,22311,6372,3042
,,,,,,,,2383,25776,7362,3513
,,,,,,,,2384,27948,7980,3810
,,,,,,,,2385,28380,8106,3870
,,,,,,,,2386,28563,8157,3894
,,,,,,,,2387,28749,8211,3921
,,,,,,,,2388,28683,8190,3909
,,,,,,,,2389,28509,8142,3888
,,,,,,,,2390,28440,8121,3876
,,,,,,,,2391,28056,8010,3825
,,,,,,,,2392,27726,7917,3780
,,,,,,,,2393,27771,7932,3786
,,,,,,,,2394,27993,7995,3816
,,,,,,,,2395,28185,8049,3843
,,,,,,,,2396,29433,8406,4014
,,,,,,,,2397,29544,8439,4029
,,,,,,,,2398,27525,7860,3753
,,,,,,,,2399,24690,7050,3366
,,,,,,,,2400,22131,6321,3015
,,,,,,,,2401,20550,5871,2802
,,,,,,,,2402,19737,5634,2691
,,,,,,,,2403,19374,5532,2640
,,,,,,,,2404,19374,5532,2640
,,,,,,,,2405,20019,5718,2727
,,,,,,,,2406,22119,6315,3015
,,,,,,,,2407,25623,7317,3495
,,,,,,,,2408,27969,7989,3813
,,,,,,,,2409,28557,8157,3894
,,,,,,,,2410,28659,8184,3906
,,,,,,,,2411,28794,8223,3924
,,,,,,,,2412,28716,8202,3915
,,,,,,,,2413,28431,8118,3876
,,,,,,,,2414,28299,8082,3858
,,,,,,,,2415,27966,7986,3813
,,,,,,,,2416,27675,7905,3771
,,,,,,,,2417,27744,7923,3783
,,,,,,,,2418,28041,8010,3822
,,,,,,,,2419,28326,8088,3864
,,,,,,,,2420,29592,8451,4035
,,,,,,,,2421,29589,8451,4035
,,,,,,,,2422,27624,7887,3768
,,,,,,,,2423,24861,7101,3390
,,,,,,,,2424,22338,6378,3045
,,,,,,,,2425,20694,5910,2820
,,,,,,,,2426,19830,5664,2703
,,,,,,,,2427,19437,5550,2649
,,,,,,,,2428,19425,5547,2649
,,,,,,,,2429,20028,5721,2730
,,,,,,,,2430,22152,6327,3018
,,,,,,,,2431,25605,7314,3489
,,,,,,,,2432,27834,7947,3795
,,,,,,,,2433,28398,8112,3873
,,,,,,,,2434,28566,8160,3894
,,,,,,,,2435,28665,8187,3906
,,,,,,,,2436,28689,8193,3909
,,,,,,,,2437,28578,8160,3894
,,,,,,,,2438,28545,8151,3894
,,,,,,,,2439,28203,8052,3846
,,,,,,,,2440,27939,7977,3810
,,,,,,,,2441,28023,8004,3819
,,,,,,,,2442,28353,8097,3864
,,,,,,,,2443,28440,8121,3876
,,,,,,,,2444,29469,8415,4017
,,,,,,,,2445,29619,8460,4038
,,,,,,,,2446,27819,7944,3792
,,,,,,,,2447,25143,7182,3426
,,,,,,,,2448,22584,6447,3078
,,,,,,,,2449,20973,5991,2859
,,,,,,,,2450,20172,5760,2751
,,,,,,,,2451,19788,5649,2697
,,,,,,,,2452,19788,5652,2697
,,,,,,,,2453,20403,5829,2781
,,,,,,,,2454,22443,6408,3060
,,,,,,,,2455,25761,7356,3513
,,,,,,,,2456,27918,7974,3804
,,,,,,,,2457,28341,8094,3864
,,,,,,,,2458,28491,8136,3885
,,,,,,,,2459,28623,8175,3903
,,,,,,,,2460,28440,8121,3876
,,,,,,,,2461,28116,8028,3831
,,,,,,,,2462,27927,7977,3807
,,,,,,,,2463,27498,7854,3750
,,,,,,,,2464,27003,7713,3681
,,,,,,,,2465,26790,7650,3651
,,,,,,,,2466,26637,7608,3633
,,,,,,,,2467,26415,7542,3603
,,,,,,,,2468,27312,7800,3726
,,,,,,,,2469,27840,7950,3795
,,,,,,,,2470,26391,7539,3597
,,,,,,,,2471,24231,6921,3303
,,,,,,,,2472,21900,6255,2985
,,,,,,,,2473,20265,5787,2763
,,,,,,,,2474,19311,5514,2634
,,,,,,,,2475,18768,5361,2559
,,,,,,,,2476,18654,5328,2544
,,,,,,,,2477,18864,5388,2571
,,,,,,,,2478,19674,5619,2682
,,,,,,,,2479,20712,5916,2823
,,,,,,,,2480,22581,6447,3078
,,,,,,,,2481,24237,6921,3303
,,,,,,,,2482,25254,7212,3441
,,,,,,,,2483,25653,7326,3498
,,,,,,,,2484,25548,7296,3483
,,,,,,,,2485,25173,7188,3432
,,,,,,,,2486,24708,7056,3369
,,,,,,,,2487,24300,6942,3315
,,,,,,,,2488,24159,6900,3294
,,,,,,,,2489,24258,6927,3306
,,,,,,,,2490,24561,7014,3348
,,,,,,,,2491,24708,7056,3369
,,,,,,,,2492,25659,7329,3498
,,,,,,,,2493,26103,7452,3558
,,,,,,,,2494,24816,7089,3384
,,,,,,,,2495,22902,6540,3120
,,,,,,,,2496,20973,5991,2859
,,,,,,,,2497,19440,5550,2649
,,,,,,,,2498,18474,5274,2517
,,,,,,,,2499,17907,5115,2439
,,,,,,,,2500,17688,5049,2409
,,,,,,,,2501,17727,5064,2415
,,,,,,,,2502,18141,5181,2472
,,,,,,,,2503,18726,5349,2553
,,,,,,,,2504,20127,5748,2742
,,,,,,,,2505,22050,6297,3006
,,,,,,,,2506,23520,6717,3207
,,,,,,,,2507,24294,6939,3312
,,,,,,,,2508,24729,7062,3372
,,,,,,,,2509,24822,7089,3384
,,,,,,,,2510,24639,7035,3360
,,,,,,,,2511,24486,6993,3339
,,,,,,,,2512,24537,7008,3345
,,,,,,,,2513,24933,7122,3399
,,,,,,,,2514,25515,7287,3480
,,,,,,,,2515,25743,7350,3510
,,,,,,,,2516,26679,7617,3636
,,,,,,,,2517,27093,7740,3696
,,,,,,,,2518,25551,7296,3483
,,,,,,,,2519,23394,6681,3189
,,,,,,,,2520,21333,6093,2907
,,,,,,,,2521,19824,5664,2703
,,,,,,,,2522,18957,5412,2583
,,,,,,,,2523,18513,5289,2523
,,,,,,,,2524,18420,5259,2511
,,,,,,,,2525,18912,5400,2577
,,,,,,,,2526,20592,5880,2808
,,,,,,,,2527,23007,6570,3135
,,,,,,,,2528,25656,7326,3498
,,,,,,,,2529,27624,7887,3765
,,,,,,,,2530,29034,8292,3957
,,,,,,,,2531,30162,8613,4113
,,,,,,,,2532,30918,8829,4215
,,,,,,,,2533,31389,8964,4281
,,,,,,,,2534,31713,9057,4323
,,,,,,,,2535,31803,9084,4335
,,,,,,,,2536,31785,9075,4332
,,,,,,,,2537,31734,9063,4326
,,,,,,,,2538,31479,8988,4290
,,,,,,,,2539,30891,8820,4209
,,,,,,,,2540,31086,8880,4239
,,,,,,,,2541,31425,8973,4284
,,,,,,,,2542,29226,8346,3984
,,,,,,,,2543,26208,7485,3573
,,,,,,,,2544,23391,6681,3189
,,,,,,,,2545,21438,6123,2922
,,,,,,,,2546,20313,5799,2769
,,,,,,,,2547,19626,5604,2676
,,,,,,,,2548,19338,5523,2634
,,,,,,,,2549,19761,5643,2694
,,,,,,,,2550,21402,6114,2919
,,,,,,,,2551,23964,6843,3267
,,,,,,,,2552,26802,7656,3654
,,,,,,,,2553,28467,8130,3879
,,,,,,,,2554,29475,8418,4017
,,,,,,,,2555,30219,8631,4119
,,,,,,,,2556,30594,8739,4170
,,,,,,,,2557,30753,8784,4194
,,,,,,,,2558,31065,8871,4236
,,,,,,,,2559,31098,8880,4242
,,,,,,,,2560,31032,8865,4230
,,,,,,,,2561,30960,8841,4221
,,,,,,,,2562,30687,8763,4182
,,,,,,,,2563,29913,8544,4077
,,,,,,,,2564,30018,8574,4092
,,,,,,,,2565,30297,8652,4131
,,,,,,,,2566,28101,8025,3831
,,,,,,,,2567,25125,7176,3423
,,,,,,,,2568,22470,6417,3063
,,,,,,,,2569,20556,5871,2802
,,,,,,,,2570,19461,5559,2652
,,,,,,,,2571,18867,5388,2574
,,,,,,,,2572,18624,5319,2538
,,,,,,,,2573,19035,5436,2595
,,,,,,,,2574,20646,5898,2814
,,,,,,,,2575,23049,6582,3141
,,,,,,,,2576,25530,7290,3480
,,,,,,,,2577,26769,7647,3648
,,,,,,,,2578,27456,7842,3741
,,,,,,,,2579,27987,7995,3816
,,,,,,,,2580,28233,8064,3849
,,,,,,,,2581,28155,8040,3837
,,,,,,,,2582,28167,8043,3840
,,,,,,,,2583,27900,7968,3804
,,,,,,,,2584,27489,7851,3747
,,,,,,,,2585,27408,7830,3738
,,,,,,,,2586,27528,7860,3753
,,,,,,,,2587,27540,7866,3756
,,,,,,,,2588,28284,8079,3855
,,,,,,,,2589,28470,8130,3882
,,,,,,,,2590,26640,7608,3633
,,,,,,,,2591,24075,6876,3282
,,,,,,,,2592,21630,6177,2949
,,,,,,,,2593,20013,5715,2727
,,,,,,,,2594,19116,5457,2604
,,,,,,,,2595,18612,5316,2538
,,,,,,,,2596,18519,5289,2526
,,,,,,,,2597,19056,5442,2598
,,,,,,,,2598,20754,5928,2829
,,,,,,,,2599,23412,6687,3192
,,,,,,,,2600,25860,7386,3525
,,,,,,,,2601,26991,7707,3678
,,,,,,,,2602,27693,7908,3774
,,,,,,,,2603,28239,8067,3849
,,,,,,,,2604,28485,8133,3882
,,,,,,,,2605,28434,8121,3876
,,,,,,,,2606,28443,8124,3876
,,,,,,,,2607,28239,8067,3849
,,,,,,,,2608,28002,7998,3816
,,,,,,,,2609,27960,7986,3813
,,,,,,,,2610,27858,7956,3798
,,,,,,,,2611,27525,7860,3753
,,,,,,,,2612,28050,8010,3825
,,,,,,,,2613,28707,8199,3912
,,,,,,,,2614,26949,7695,3675
,,,,,,,,2615,24324,6945,3318
,,,,,,,,2616,21801,6225,2970
,,,,,,,,2617,20154,5754,2748
,,,,,,,,2618,19254,5499,2625
,,,,,,,,2619,18798,5367,2562
,,,,,,,,2620,18606,5313,2535
,,,,,,,,2621,19071,5448,2601
,,,,,,,,2622,20595,5883,2808
,,,,,,,,2623,23013,6573,3135
,,,,,,,,2624,25428,7260,3468
,,,,,,,,2625,26862,7671,3663
,,,,,,,,2626,27876,7962,3801
,,,,,,,,2627,28626,8175,3903
,,,,,,,,2628,28980,8277,3951
,,,,,,,,2629,28962,8271,3948
,,,,,,,,2630,28992,8280,3954
,,,,,,,,2631,28743,8208,3918
,,,,,,,,2632,28395,8109,3870
,,,,,,,,2633,28146,8040,3837
,,,,,,,,2634,27753,7926,3783
,,,,,,,,2635,27075,7734,3693
,,,,,,,,2636,27372,7818,3732
,,,,,,,,2637,27810,7944,3792
,,,,,,,,2638,26232,7491,3576
,,,,,,,,2639,24009,6855,3273
,,,,,,,,2640,21711,6201,2958
,,,,,,,,2641,20016,5715,2727
,,,,,,,,2642,19023,5433,2592
,,,,,,,,2643,18450,5271,2514
,,,,,,,,2644,18195,5196,2481
,,,,,,,,2645,18336,5238,2499
,,,,,,,,2646,18951,5412,2583
,,,,,,,,2647,19866,5673,2709
,,,,,,,,2648,21654,6183,2952
,,,,,,,,2649,23649,6753,3225
,,,,,,,,2650,25080,7164,3420
,,,,,,,,2651,25845,7380,3525
,,,,,,,,2652,26103,7452,3558
,,,,,,,,2653,26091,7452,3558
,,,,,,,,2654,25920,7401,3534
,,,,,,,,2655,25749,7353,3510
,,,,,,,,2656,25710,7344,3504
,,,,,,,,2657,25890,7392,3528
,,,,,,,,2658,26151,7470,3564
,,,,,,,,2659,26040,7437,3549
,,,,,,,,2660,26514,7575,3615
,,,,,,,,2661,27039,7722,3687
,,,,,,,,2662,25683,7335,3501
,,,,,,,,2663,23718,6774,3234
,,,,,,,,2664,21702,6198,2958
,,,,,,,,2665,20046,5724,2733
,,,,,,,,2666,19044,5439,2595
,,,,,,,,2667,18399,5256,2508
,,,,,,,,2668,18066,5160,2463
,,,,,,,,2669,18051,5154,2460
,,,,,,,,2670,18375,5247,2505
,,,,,,,,2671,18825,5376,2565
,,,,,,,,2672,20178,5763,2751
,,,,,,,,2673,22047,6297,3006
,,,,,,,,2674,23667,6759,3225
,,,,,,,,2675,24669,7047,3360
,,,,,,,,2676,25338,7236,3453
,,,,,,,,2677,25680,7332,3501
,,,,,,,,2678,25695,7338,3501
,,,,,,,,2679,25590,7308,3489
,,,,,,,,2680,25707,7341,3504
,,,,,,,,2681,26250,7497,3579
,,,,,,,,2682,26871,7674,3663
,,,,,,,,2683,27351,7812,3729
,,,,,,,,2684,27729,7917,3780
,,,,,,,,2685,27300,7797,3723
,,,,,,,,2686,25467,7272,3471
,,,,,,,,2687,23268,6645,3171
,,,,,,,,2688,21216,6057,2892
,,,,,,,,2689,19878,5679,2709
,,,,,,,,2690,19176,5475,2613
,,,,,,,,2691,18858,5385,2571
,,,,,,,,2692,18792,5367,2559
,,,,,,,,2693,19335,5520,2634
,,,,,,,,2694,21381,6105,2913
,,,,,,,,2695,24915,7116,3396
,,,,,,,,2696,27591,7878,3762
,,,,,,,,2697,28704,8199,3912
,,,,,,,,2698,29265,8358,3990
,,,,,,,,2699,29673,8475,4044
,,,,,,,,2700,29841,8523,4068
,,,,,,,,2701,29652,8469,4044
,,,,,,,,2702,29520,8430,4026
,,,,,,,,2703,29115,8313,3969
,,,,,,,,2704,28791,8220,3924
,,,,,,,,2705,28914,8259,3942
,,,,,,,,2706,29256,8355,3987
,,,,,,,,2707,29196,8340,3981
,,,,,,,,2708,29514,8430,4023
,,,,,,,,2709,29433,8406,4014
,,,,,,,,2710,27357,7812,3729
,,,,,,,,2711,24549,7011,3348
,,,,,,,,2712,21987,6279,2997
,,,,,,,,2713,20340,5808,2772
,,,,,,,,2714,19557,5586,2664
,,,,,,,,2715,19131,5463,2607
,,,,,,,,2716,19050,5439,2598
,,,,,,,,2717,19626,5604,2676
,,,,,,,,2718,21543,6153,2937
,,,,,,,,2719,24729,7062,3372
,,,,,,,,2720,27135,7749,3699
,,,,,,,,2721,27909,7971,3804
,,,,,,,,2722,28350,8097,3864
,,,,,,,,2723,28662,8187,3906
,,,,,,,,2724,28638,8178,3906
,,,,,,,,2725,28419,8115,3876
,,,,,,,,2726,28317,8085,3861
,,,,,,,,2727,28005,7998,3816
,,,,,,,,2728,27705,7914,3777
,,,,,,,,2729,27750,7926,3783
,,,,,,,,2730,27924,7974,3807
,,,,,,,,2731,27975,7989,3816
,,,,,,,,2732,28767,8217,3924
,,,,,,,,2733,29502,8427,4023
,,,,,,,,2734,27669,7902,3771
,,,,,,,,2735,24798,7080,3381
,,,,,,,,2736,22209,6342,3030
,,,,,,,,2737,20538,5865,2802
,,,,,,,,2738,19689,5622,2682
,,,,,,,,2739,19302,5514,2631
,,,,,,,,2740,19188,5481,2616
,,,,,,,,2741,19821,5661,2703
,,,,,,,,2742,21774,6219,2967
,,,,,,,,2743,24963,7128,3405
,,,,,,,,2744,27165,7758,3705
,,,,,,,,2745,27744,7923,3783
,,,,,,,,2746,28095,8025,3831
,,,,,,,,2747,28335,8091,3864
,,,,,,,,2748,28428,8118,3876
,,,,,,,,2749,28293,8079,3858
,,,,,,,,2750,28233,8064,3849
,,,,,,,,2751,27852,7953,3798
,,,,,,,,2752,27600,7881,3762
,,,,,,,,2753,27651,7896,3771
,,,,,,,,2754,27825,7947,3795
,,,,,,,,2755,27942,7977,3810
,,,,,,,,2756,28587,8163,3897
,,,,,,,,2757,29112,8313,3966
,,,,,,,,2758,27405,7827,3738
,,,,,,,,2759,24720,7062,3369
,,,,,,,,2760,22212,6342,3030
,,,,,,,,2761,20523,5859,2799
,,,,,,,,2762,19638,5607,2679
,,,,,,,,2763,19281,5505,2628
,,,,,,,,2764,19281,5505,2628
,,,,,,,,2765,19896,5682,2712
,,,,,,,,2766,21918,6261,2988
,,,,,,,,2767,25122,7176,3423
,,,,,,,,2768,27342,7809,3726
,,,,,,,,2769,27939,7977,3810
,,,,,,,,2770,28188,8052,3843
,,,,,,,,2771,28410,8112,3873
,,,,,,,,2772,28533,8148,3891
,,,,,,,,2773,28425,8118,3876
,,,,,,,,2774,28443,8124,3876
,,,,,,,,2775,28140,8037,3837
,,,,,,,,2776,27903,7968,3804
,,,,,,,,2777,28164,8043,3840
,,,,,,,,2778,28758,8214,3921
,,,,,,,,2779,28941,8265,3945
,,,,,,,,2780,29358,8385,4002
,,,,,,,,2781,29352,8382,4002
,,,,,,,,2782,27438,7836,3741
,,,,,,,,2783,24666,7044,3360
,,,,,,,,2784,22122,6318,3015
,,,,,,,,2785,20424,5832,2784
,,,,,,,,2786,19500,5568,2658
,,,,,,,,2787,19011,5430,2589
,,,,,,,,2788,18897,5394,2574
,,,,,,,,2789,19368,5529,2640
,,,,,,,,2790,21192,6054,2889
,,,,,,,,2791,24357,6957,3318
,,,,,,,,2792,26832,7665,3657
,,,,,,,,2793,27771,7932,3786
,,,,,,,,2794,28221,8061,3846
,,,,,,,,2795,28506,8142,3888
,,,,,,,,2796,28449,8124,3876
,,,,,,,,2797,28155,8040,3837
,,,,,,,,2798,27975,7989,3816
,,,,,,,,2799,27531,7863,3753
,,,,,,,,2800,27090,7737,3693
,,,,,,,,2801,26976,7704,3678
,,,,,,,,2802,26919,7689,3669
,,,,,,,,2803,26832,7665,3657
,,,,,,,,2804,27573,7875,3759
,,,,,,,,2805,28467,8130,3879
,,,,,,,,2806,27234,7779,3711
,,,,,,,,2807,25062,7158,3417
,,,,,,,,2808,22782,6507,3105
,,,,,,,,2809,21081,6021,2874
,,,,,,,,2810,20121,5745,2742
,,,,,,,,2811,19674,5619,2682
,,,,,,,,2812,19509,5571,2658
,,,,,,,,2813,19770,5649,2697
,,,,,,,,2814,20469,5844,2790
,,,,,,,,2815,21468,6132,2925
,,,,,,,,2816,23442,6696,3195
,,,,,,,,2817,25080,7164,3420
,,,,,,,,2818,25941,7407,3537
,,,,,,,,2819,26085,7449,3558
,,,,,,,,2820,25881,7392,3528
,,,,,,,,2821,25428,7260,3468
,,,,,,,,2822,24894,7107,3393
,,,,,,,,2823,24414,6972,3330
,,,,,,,,2824,24126,6891,3288
,,,,,,,,2825,24261,6927,3306
,,,,,,,,2826,24609,7029,3354
,,,,,,,,2827,24834,7092,3387
,,,,,,,,2828,25491,7281,3474
,,,,,,,,2829,26472,7560,3609
,,,,,,,,2830,25419,7257,3465
,,,,,,,,2831,23586,6735,3216
,,,,,,,,2832,21648,6183,2952
,,,,,,,,2833,20034,5724,2730
,,,,,,,,2834,19137,5466,2607
,,,,,,,,2835,18693,5337,2547
,,,,,,,,2836,18549,5298,2529
,,,,,,,,2837,18678,5334,2544
,,,,,,,,2838,19074,5448,2601
,,,,,,,,2839,19698,5625,2685
,,,,,,,,2840,21171,6045,2886
,,,,,,,,2841,22833,6522,3111
,,,,,,,,2842,24027,6861,3276
,,,,,,,,2843,24528,7005,3345
,,,,,,,,2844,24744,7065,3375
,,,,,,,,2845,24630,7032,3357
,,,,,,,,2846,24303,6942,3315
,,,,,,,,2847,23949,6840,3264
,,,,,,,,2848,23892,6822,3255
,,,,,,,,2849,24249,6927,3306
,,,,,,,,2850,24927,7119,3399
,,,,,,,,2851,25353,7242,3456
,,,,,,,,2852,26163,7473,3567
,,,,,,,,2853,27348,7812,3726
,,,,,,,,2854,25770,7359,3513
,,,,,,,,2855,23358,6672,3183
,,,,,,,,2856,21156,6042,2883
,,,,,,,,2857,19749,5640,2694
,,,,,,,,2858,19038,5439,2595
,,,,,,,,2859,18777,5364,2559
,,,,,,,,2860,18873,5391,2574
,,,,,,,,2861,19608,5601,2673
,,,,,,,,2862,21690,6195,2955
,,,,,,,,2863,25179,7191,3432
,,,,,,,,2864,27519,7860,3753
